Game ID,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
957,29/01/12,Malaga,Sevilla,2,1,2,1,9,9,5,3,14,20,6,3,4,7,1,0
958,29/01/12,Santander,Valencia,2,2,1,0,11,11,5,4,16,16,5,8,5,5,1,1
959,29/01/12,Sociedad,Sp Gijon,5,1,2,0,14,11,9,2,9,16,5,3,0,4,0,0
960,30/01/12,Osasuna,Ath Madrid,0,1,0,1,17,9,7,4,22,17,7,7,3,3,0,0
961,04/02/12,Ath Bilbao,Espanol,3,3,1,1,20,16,7,6,14,10,13,4,5,3,0,0
962,04/02/12,Barcelona,Sociedad,2,1,1,0,18,8,9,5,10,15,6,3,0,2,0,0
963,04/02/12,Getafe,Real Madrid,0,1,0,1,5,14,0,5,15,15,3,8,6,0,0,0
964,04/02/12,Levante,Santander,1,1,1,0,14,15,6,5,13,8,8,7,2,1,0,0
965,04/02/12,Mallorca,Betis,1,0,1,0,11,6,4,0,21,8,4,3,2,1,2,1
966,05/02/12,Ath Madrid,Valencia,0,0,0,0,9,7,3,1,25,21,4,4,2,3,0,0
967,05/02/12,Sevilla,Villarreal,1,2,1,1,20,16,8,8,13,15,10,4,2,4,0,1
968,05/02/12,Sp Gijon,Osasuna,1,1,1,0,11,13,5,5,15,18,6,2,2,2,0,0
969,05/02/12,Zaragoza,Vallecano,1,2,1,0,10,9,3,4,15,13,5,11,6,3,0,0
970,06/02/12,Granada,Malaga,2,1,0,0,16,9,8,4,13,13,7,6,4,1,0,1
971,11/02/12,Betis,Ath Bilbao,2,1,1,1,25,9,5,4,24,10,13,10,5,1,0,1
972,11/02/12,Osasuna,Barcelona,3,2,2,0,7,20,3,8,23,7,3,12,2,6,0,0
973,11/02/12,Santander,Ath Madrid,0,0,0,0,6,23,1,9,18,25,4,9,4,4,0,0
974,12/02/12,Espanol,Zaragoza,0,2,0,0,14,10,4,7,17,24,6,8,2,5,0,0
975,12/02/12,Malaga,Mallorca,3,1,1,1,17,8,8,3,8,15,2,3,2,2,0,0
976,12/02/12,Real Madrid,Levante,4,2,1,1,26,5,9,3,16,9,14,1,3,2,0,1
977,12/02/12,Valencia,Sp Gijon,4,0,1,0,22,5,8,1,19,15,5,5,1,1,0,0
978,12/02/12,Vallecano,Getafe,2,0,1,0,13,5,7,0,19,23,4,3,5,3,0,1
979,12/02/12,Villarreal,Granada,3,1,1,0,12,14,7,4,15,12,6,5,2,2,0,1
980,13/02/12,Sociedad,Sevilla,2,0,0,0,12,13,6,1,17,16,3,6,1,2,0,0
981,18/02/12,Getafe,Espanol,1,1,0,0,19,11,8,3,12,14,12,2,2,3,0,1
982,18/02/12,Real Madrid,Santander,4,0,2,0,23,8,9,0,16,9,6,4,3,1,0,1
983,18/02/12,Sevilla,Osasuna,2,0,1,0,17,11,7,3,10,16,6,5,3,3,0,0
984,19/02/12,Ath Bilbao,Malaga,3,0,0,0,13,19,4,7,19,13,11,7,4,1,0,0
985,19/02/12,Barcelona,Valencia,5,1,2,1,32,3,15,3,6,15,11,1,0,3,0,0
986,19/02/12,Granada,Sociedad,4,1,1,1,20,8,8,1,16,16,5,3,2,4,1,1
987,19/02/12,Levante,Vallecano,3,5,0,1,19,12,8,6,11,15,11,3,5,3,0,0
988,19/02/12,Mallorca,Villarreal,4,0,1,0,14,9,8,3,17,17,5,4,4,2,0,0
989,19/02/12,Sp Gijon,Ath Madrid,1,1,1,1,10,16,3,9,20,20,5,8,5,2,0,0
990,20/02/12,Zaragoza,Betis,0,2,0,1,13,10,4,6,16,14,8,3,3,4,0,0
991,25/02/12,Betis,Getafe,1,1,0,0,13,7,4,3,18,9,8,7,2,7,0,0
992,25/02/12,Espanol,Levante,1,2,0,1,10,5,1,4,13,18,4,4,2,5,0,0
993,25/02/12,Malaga,Zaragoza,5,1,1,1,18,14,9,3,12,25,9,1,1,3,0,0
994,25/02/12,Santander,Sp Gijon,1,1,0,1,19,15,7,5,17,18,11,4,1,3,0,0
995,26/02/12,Ath Madrid,Barcelona,1,2,0,1,10,7,5,3,22,12,6,2,7,5,0,0
996,26/02/12,Osasuna,Granada,2,1,2,1,15,16,4,7,19,11,5,5,3,4,1,0
997,26/02/12,Sociedad,Mallorca,1,0,0,0,13,12,1,3,8,14,5,8,2,4,0,0
998,26/02/12,Valencia,Sevilla,1,2,1,1,10,11,5,4,22,15,8,4,3,2,0,0
999,26/02/12,Vallecano,Real Madrid,0,1,0,0,7,9,1,3,17,16,12,5,3,6,1,0
1000,26/02/12,Villarreal,Ath Bilbao,2,2,1,0,21,13,8,6,22,18,5,7,1,4,0,0
1001,03/03/12,Barcelona,Sp Gijon,3,1,1,0,15,4,5,1,11,23,13,1,4,7,1,0
1002,03/03/12,Getafe,Malaga,1,3,1,0,17,9,6,7,16,20,2,2,3,4,0,0
1003,03/03/12,Mallorca,Osasuna,1,1,0,1,14,9,2,2,15,13,8,8,2,3,0,0
1004,03/03/12,Sevilla,Ath Madrid,1,1,0,1,20,9,5,6,14,21,1,6,2,5,0,0
1005,03/03/12,Vallecano,Santander,4,2,1,2,22,9,13,3,15,13,4,3,4,4,0,1
1006,04/03/12,Ath Bilbao,Sociedad,2,0,1,0,14,16,7,4,13,12,7,10,4,6,0,0
1007,04/03/12,Granada,Valencia,0,1,0,1,8,5,3,2,11,22,6,1,4,9,0,0
1008,04/03/12,Real Madrid,Espanol,5,0,2,0,22,6,12,1,18,14,10,3,1,3,0,0
1009,04/03/12,Zaragoza,Villarreal,2,1,0,1,12,11,4,5,20,18,5,3,2,3,0,0
1010,05/03/12,Levante,Betis,3,1,2,1,7,16,4,5,20,7,2,7,5,3,0,0
1011,10/03/12,Betis,Real Madrid,2,3,1,1,14,20,6,10,13,15,3,5,1,3,0,0
1012,10/03/12,Malaga,Levante,1,0,0,0,24,10,4,3,11,16,11,2,4,2,0,0
1013,10/03/12,Sociedad,Zaragoza,3,0,3,0,13,7,7,2,14,15,4,2,2,1,0,1
1014,10/03/12,Sp Gijon,Sevilla,1,0,1,0,15,18,7,3,21,7,5,7,6,4,0,1
1015,11/03/12,Ath Madrid,Granada,2,0,1,0,14,10,3,3,16,10,9,4,2,2,0,1
1016,11/03/12,Espanol,Vallecano,5,1,4,0,17,13,10,6,26,23,3,6,4,2,0,0
1017,11/03/12,Osasuna,Ath Bilbao,2,1,2,0,17,17,6,4,17,22,8,7,2,7,0,0
1018,11/03/12,Santander,Barcelona,0,2,0,1,1,23,0,8,21,14,3,6,6,0,0,0
1019,11/03/12,Valencia,Mallorca,2,2,2,0,23,9,8,4,13,13,13,6,1,4,1,0
1020,12/03/12,Villarreal,Getafe,1,2,1,1,16,7,4,4,12,11,4,4,3,3,0,0
1021,17/03/12,Getafe,Sociedad,1,0,0,0,11,16,1,5,14,18,5,9,4,4,0,0
1022,17/03/12,Granada,Sp Gijon,2,1,2,0,13,8,4,2,15,11,5,3,0,1,1,0
1023,17/03/12,Sevilla,Barcelona,0,2,0,2,12,17,2,9,15,12,7,4,3,3,0,0
1024,17/03/12,Vallecano,Betis,3,0,0,0,13,7,7,2,19,25,7,3,2,2,0,0
1025,17/03/12,Zaragoza,Osasuna,1,1,0,0,17,9,3,3,18,15,4,4,5,2,0,0
1026,18/03/12,Ath Bilbao,Valencia,0,3,0,1,11,22,3,7,16,25,5,3,3,6,1,0
1027,18/03/12,Levante,Villarreal,1,0,0,0,11,6,4,1,14,18,10,3,3,4,0,1
1028,18/03/12,Mallorca,Ath Madrid,2,1,0,0,9,25,3,8,18,10,2,10,4,1,1,0
1029,18/03/12,Real Madrid,Malaga,1,1,1,0,18,5,6,2,21,9,5,3,2,1,0,0
1030,19/03/12,Espanol,Santander,3,1,2,1,15,8,7,3,15,21,6,2,4,2,0,1
1031,20/03/12,Barcelona,Granada,5,3,2,0,18,6,8,3,10,13,4,2,2,7,1,0
1032,20/03/12,Osasuna,Getafe,0,0,0,0,19,12,7,2,16,15,4,5,2,0,0,0
1033,21/03/12,Ath Madrid,Ath Bilbao,2,1,0,0,21,3,8,2,18,8,5,5,4,3,0,0
1034,21/03/12,Sociedad,Levante,1,3,1,2,9,10,3,6,10,19,7,3,2,6,1,0
1035,21/03/12,Sp Gijon,Mallorca,2,3,1,1,22,11,6,4,20,20,9,3,2,4,0,0
1036,21/03/12,Valencia,Zaragoza,1,2,1,1,28,6,10,2,9,10,9,0,3,4,0,2
1037,21/03/12,Villarreal,Real Madrid,1,1,0,0,10,22,2,8,23,17,5,8,5,5,0,2
1038,22/03/12,Betis,Espanol,1,1,0,0,9,12,2,4,15,17,3,4,1,2,0,0
1039,22/03/12,Malaga,Vallecano,4,2,1,1,15,11,6,7,9,14,7,4,3,4,0,0
1040,22/03/12,Santander,Sevilla,0,3,0,1,9,19,3,7,14,13,6,6,4,3,1,0
1041,24/03/12,Getafe,Valencia,3,1,3,1,9,10,4,4,20,15,1,9,3,6,0,0
1042,24/03/12,Mallorca,Barcelona,0,2,0,1,10,18,2,6,17,6,5,8,2,1,0,1
1043,24/03/12,Real Madrid,Sociedad,5,1,3,1,19,11,10,4,14,8,9,3,1,4,0,0
1044,25/03/12,Ath Bilbao,Sp Gijon,1,1,0,0,12,11,4,4,15,18,2,3,2,4,0,0
1045,25/03/12,Betis,Santander,1,1,1,0,18,11,7,5,12,20,3,9,3,5,0,0
1046,25/03/12,Espanol,Malaga,1,2,1,0,8,12,3,6,17,10,6,6,3,1,0,0
1047,25/03/12,Levante,Osasuna,0,2,0,1,20,12,7,6,12,14,5,6,2,2,0,0
1048,25/03/12,Vallecano,Villarreal,0,2,0,1,19,13,4,5,18,14,7,3,3,1,0,0
1049,25/03/12,Zaragoza,Ath Madrid,1,0,0,0,12,12,3,2,14,19,6,9,0,5,0,0
1050,26/03/12,Granada,Sevilla,0,3,0,1,20,21,4,10,10,15,12,1,4,4,0,0
1051,31/03/12,Barcelona,Ath Bilbao,2,0,1,0,20,4,14,1,11,14,10,4,1,3,0,0
1052,31/03/12,Malaga,Betis,0,2,0,2,20,7,6,2,9,21,8,1,1,4,0,0
1053,31/03/12,Osasuna,Real Madrid,1,5,0,3,13,13,1,7,17,14,3,4,2,1,1,0
1054,31/03/12,Santander,Granada,0,1,0,0,7,16,2,6,20,11,3,5,4,2,0,0
1055,31/03/12,Sp Gijon,Zaragoza,1,2,0,1,14,11,6,5,20,30,7,6,3,7,0,0
1056,01/04/12,Ath Madrid,Getafe,3,0,1,0,8,10,4,3,25,10,7,3,1,2,0,0
1057,01/04/12,Sociedad,Vallecano,4,0,2,0,15,9,8,1,16,18,3,5,1,3,0,0
1058,01/04/12,Valencia,Levante,1,1,1,0,12,9,4,2,15,12,5,2,4,3,0,0
1059,01/04/12,Villarreal,Espanol,0,0,0,0,9,8,3,2,12,17,3,1,1,3,0,0
1060,02/04/12,Sevilla,Mallorca,3,1,0,0,15,8,6,3,10,16,8,4,4,2,0,0
1061,07/04/12,Betis,Villarreal,3,1,2,0,16,11,8,3,16,14,4,9,3,1,0,1
1062,07/04/12,Espanol,Sociedad,2,2,1,2,27,11,12,4,14,17,13,2,5,3,0,1
1063,07/04/12,Getafe,Sp Gijon,2,0,1,0,10,14,4,3,27,18,4,5,4,4,0,0
1064,07/04/12,Vallecano,Osasuna,6,0,4,0,19,10,12,3,15,13,5,7,1,4,0,0
1065,07/04/12,Zaragoza,Barcelona,1,4,1,2,14,14,5,7,22,13,2,9,4,5,1,0
1066,08/04/12,Ath Bilbao,Sevilla,1,0,0,0,18,17,6,3,14,12,4,3,4,4,0,0
1067,08/04/12,Levante,Ath Madrid,2,0,2,0,8,18,4,6,11,13,2,7,4,5,0,1
1068,08/04/12,Mallorca,Granada,0,0,0,0,13,19,3,7,21,8,11,7,4,1,0,0
1069,08/04/12,Real Madrid,Valencia,0,0,0,0,33,17,10,4,12,16,11,5,3,3,0,0
1070,09/04/12,Malaga,Santander,3,0,1,0,30,1,13,0,12,13,12,0,3,2,0,1
1071,10/04/12,Barcelona,Getafe,4,0,2,0,14,2,7,0,9,10,13,5,1,1,0,0
1072,10/04/12,Osasuna,Espanol,2,0,0,0,14,4,4,0,13,17,4,3,3,4,0,2
1073,10/04/12,Sociedad,Betis,1,1,0,0,17,12,4,6,10,10,9,5,0,3,0,0
1074,11/04/12,Ath Madrid,Real Madrid,1,4,0,1,11,25,3,9,18,15,7,8,2,3,0,0
1075,11/04/12,Granada,Ath Bilbao,2,2,1,0,9,19,4,5,9,13,0,11,2,3,1,0
1076,11/04/12,Sp Gijon,Levante,3,2,1,1,24,11,5,7,21,7,7,1,5,0,0,0
1077,11/04/12,Valencia,Vallecano,4,1,1,0,10,12,7,3,13,23,7,7,2,7,0,0
1078,12/04/12,Santander,Mallorca,0,3,0,1,17,12,4,6,16,21,5,5,3,1,0,0
1079,12/04/12,Sevilla,Zaragoza,3,0,3,0,22,10,8,2,15,15,7,2,1,3,0,0
1080,12/04/12,Villarreal,Malaga,2,1,0,0,9,9,3,4,14,15,4,2,0,4,0,1
1081,14/04/12,Levante,Barcelona,1,2,1,0,5,16,2,8,16,7,1,6,5,2,0,0
1082,14/04/12,Real Madrid,Sp Gijon,3,1,1,1,24,3,6,2,7,26,5,1,2,5,0,1
1083,15/04/12,Ath Bilbao,Mallorca,1,0,1,0,13,11,2,1,12,17,7,5,1,4,0,0
1084,15/04/12,Betis,Osasuna,1,0,1,0,10,5,4,1,10,7,3,3,1,2,0,1
1085,15/04/12,Espanol,Valencia,4,0,2,0,16,4,5,1,15,19,6,3,3,5,0,0
1086,15/04/12,Malaga,Sociedad,1,1,1,0,19,10,6,2,11,9,15,6,2,0,0,1
1087,15/04/12,Vallecano,Ath Madrid,0,1,0,0,12,9,3,4,22,17,9,3,6,2,0,0
1088,15/04/12,Villarreal,Santander,1,1,0,0,19,7,5,3,15,6,7,6,2,2,0,0
1089,15/04/12,Zaragoza,Granada,1,0,1,0,8,10,4,0,25,10,2,3,3,3,1,0
1090,16/04/12,Getafe,Sevilla,5,1,1,1,12,15,7,3,9,10,7,7,2,2,0,0
1091,21/04/12,Barcelona,Real Madrid,1,2,0,1,14,14,3,6,11,20,4,7,2,4,0,0
1092,21/04/12,Mallorca,Zaragoza,1,0,1,0,12,11,4,3,18,15,9,2,3,3,0,0
1093,21/04/12,Sevilla,Levante,1,1,1,1,22,7,5,2,8,19,11,2,3,5,0,0
1094,21/04/12,Sp Gijon,Vallecano,2,1,1,0,16,10,6,4,18,17,11,7,4,2,0,2
1095,22/04/12,Ath Madrid,Espanol,3,1,1,1,17,13,7,1,14,11,6,5,3,2,0,0
1096,22/04/12,Granada,Getafe,1,0,1,0,11,7,6,2,6,15,6,1,2,2,0,0
1097,22/04/12,Santander,Ath Bilbao,0,1,0,1,11,9,3,2,14,16,6,12,2,2,0,0
1098,22/04/12,Sociedad,Villarreal,1,1,0,1,18,13,4,4,11,14,6,1,3,2,0,0
1099,22/04/12,Valencia,Betis,4,0,1,0,14,8,7,2,18,8,4,2,2,2,0,2
1100,23/04/12,Osasuna,Malaga,1,1,0,0,12,14,4,4,9,12,6,9,2,1,0,0
1101,28/04/12,Espanol,Sp Gijon,0,3,0,0,18,11,5,6,12,12,10,5,2,3,0,0
1102,28/04/12,Getafe,Mallorca,1,3,0,1,12,16,3,9,8,16,7,3,4,3,0,0
1103,28/04/12,Levante,Granada,3,1,0,0,9,9,5,3,10,10,3,0,1,3,0,0
1104,28/04/12,Sociedad,Santander,3,0,0,0,17,14,5,5,13,17,5,5,1,5,0,0
1105,28/04/12,Villarreal,Osasuna,1,1,1,0,20,9,6,2,12,12,6,5,1,2,0,0
1106,29/04/12,Betis,Ath Madrid,2,2,0,0,9,22,3,6,19,17,3,10,3,2,0,0
1107,29/04/12,Malaga,Valencia,1,0,1,0,16,5,7,1,7,27,7,6,3,3,0,1
1108,29/04/12,Real Madrid,Sevilla,3,0,1,0,15,10,5,3,14,7,9,4,3,2,0,0
1109,29/04/12,Vallecano,Barcelona,0,7,0,3,10,19,4,8,20,7,7,9,3,1,0,0
1110,29/04/12,Zaragoza,Ath Bilbao,2,0,1,0,21,8,8,3,13,11,7,6,1,2,0,0
1111,01/05/12,Getafe,Santander,1,1,0,0,9,11,4,3,25,17,4,5,4,3,0,0
1112,01/05/12,Granada,Espanol,2,1,2,0,17,9,9,3,9,13,7,9,0,1,0,0
1113,01/05/12,Sp Gijon,Villarreal,2,3,1,2,22,10,5,8,19,9,9,5,5,5,0,1
1114,02/05/12,Ath Bilbao,Real Madrid,0,3,0,2,11,18,2,10,13,20,4,8,3,5,1,0
1115,02/05/12,Ath Madrid,Sociedad,1,1,0,0,13,16,1,5,14,9,6,10,2,1,1,0
1116,02/05/12,Barcelona,Malaga,4,1,2,1,11,11,6,3,17,14,4,1,2,2,0,0
1117,02/05/12,Mallorca,Vallecano,1,0,0,0,20,15,8,6,15,8,9,4,2,4,0,0
1118,02/05/12,Sevilla,Betis,1,2,1,1,12,15,3,3,18,14,9,4,3,4,1,0
1119,02/05/12,Valencia,Osasuna,4,0,0,0,23,11,9,3,8,11,17,2,1,5,0,1
1120,02/05/12,Zaragoza,Levante,1,0,1,0,12,11,5,4,15,14,2,10,5,5,0,0
1121,05/05/12,Ath Bilbao,Getafe,0,0,0,0,16,11,1,1,11,10,8,2,1,3,0,0
1122,05/05/12,Ath Madrid,Malaga,2,1,0,1,9,13,2,4,20,14,8,5,6,2,0,0
1123,05/05/12,Barcelona,Espanol,4,0,1,0,14,10,6,3,13,24,5,3,4,5,0,0
1124,05/05/12,Granada,Real Madrid,1,2,1,0,12,14,5,3,13,14,4,6,4,4,2,0
1125,05/05/12,Mallorca,Levante,1,0,0,0,10,7,3,2,13,5,6,5,1,3,0,0
1126,05/05/12,Osasuna,Sociedad,1,0,1,0,18,13,10,3,24,13,4,4,5,1,0,0
1127,05/05/12,Sevilla,Vallecano,5,2,2,1,15,13,8,3,13,10,5,5,3,5,0,0
1128,05/05/12,Sp Gijon,Betis,2,1,1,1,12,15,3,8,19,16,4,4,2,3,0,0
1129,05/05/12,Valencia,Villarreal,1,0,0,0,17,9,7,3,16,16,8,3,5,3,0,0
1130,05/05/12,Zaragoza,Santander,2,1,1,1,29,2,8,2,17,21,12,1,3,6,0,0
1131,12/05/12,Betis,Barcelona,2,2,0,1,5,11,3,6,15,11,2,7,2,0,0,1
1132,12/05/12,Sociedad,Valencia,1,0,0,0,13,19,6,2,14,10,7,14,2,0,0,0
1133,13/05/12,Espanol,Sevilla,1,1,0,1,9,17,4,6,14,16,8,7,4,2,0,0
1134,13/05/12,Getafe,Zaragoza,0,2,0,0,3,12,0,4,22,18,0,6,2,4,3,1
1135,13/05/12,Levante,Ath Bilbao,3,0,1,0,12,9,4,5,3,8,4,6,1,0,0,0
1136,13/05/12,Malaga,Sp Gijon,1,0,0,0,22,6,12,1,10,24,10,1,3,5,1,0
1137,13/05/12,Real Madrid,Mallorca,4,1,2,0,23,11,12,5,7,16,8,6,0,1,0,0
1138,13/05/12,Santander,Osasuna,2,4,1,0,7,27,2,13,11,9,0,9,0,2,0,0
1139,13/05/12,Vallecano,Granada,1,0,0,0,18,12,2,5,19,14,9,6,3,4,0,0
1140,13/05/12,Villarreal,Ath Madrid,0,1,0,0,10,11,1,4,9,18,6,4,2,2,0,0
1141,18/08/12,Celta,Malaga,0,1,0,0,17,16,3,6,13,9,8,9,2,0,0,0
1142,18/08/12,Mallorca,Espanol,2,1,1,1,17,13,9,5,14,14,7,4,3,2,0,0
1143,18/08/12,Sevilla,Getafe,2,1,2,0,16,10,5,3,15,17,8,8,4,4,0,0
1144,19/08/12,Ath Bilbao,Betis,3,5,0,3,17,13,8,9,12,17,11,4,2,2,0,0
1145,19/08/12,Barcelona,Sociedad,5,1,4,1,18,5,10,2,9,12,9,1,2,3,0,0
1146,19/08/12,Levante,Ath Madrid,1,1,1,1,6,11,1,3,17,7,3,6,2,1,0,0
1147,19/08/12,Real Madrid,Valencia,1,1,1,1,24,5,9,1,10,16,12,5,1,4,0,0
1148,20/08/12,La Coruna,Osasuna,2,0,0,0,10,11,3,1,14,13,5,7,3,4,0,0
1149,20/08/12,Vallecano,Granada,1,0,0,0,16,14,3,3,13,9,3,5,2,0,0,0
1150,20/08/12,Zaragoza,Valladolid,0,1,0,1,11,7,3,2,17,14,4,4,2,5,0,0
1151,25/08/12,Betis,Vallecano,1,2,1,1,14,19,4,5,14,17,6,8,5,5,0,0
1152,25/08/12,Espanol,Zaragoza,1,2,1,0,9,10,1,5,16,21,5,3,4,4,1,0
1153,25/08/12,Malaga,Mallorca,1,1,0,0,18,9,6,4,7,12,14,4,2,4,1,0
1154,25/08/12,Sociedad,Celta,2,1,0,0,15,14,6,4,17,16,7,7,5,2,0,0
1155,26/08/12,Getafe,Real Madrid,2,1,0,1,11,14,3,5,12,11,3,7,3,1,0,1
1156,26/08/12,Granada,Sevilla,1,1,1,1,18,9,7,3,15,15,6,0,4,2,0,1
1157,26/08/12,Osasuna,Barcelona,1,2,1,0,17,15,5,10,17,11,4,7,6,3,1,0
1158,26/08/12,Valencia,La Coruna,3,3,3,1,13,13,5,8,16,10,2,10,5,2,1,0
1159,27/08/12,Ath Madrid,Ath Bilbao,4,0,2,0,23,7,14,0,11,13,10,4,3,3,0,0
1160,27/08/12,Valladolid,Levante,2,0,1,0,15,8,7,1,11,14,7,1,1,5,0,1
1161,01/09/12,Celta,Osasuna,2,0,0,0,12,7,4,2,5,15,4,6,1,2,0,1
1162,01/09/12,La Coruna,Getafe,1,1,1,1,10,13,5,4,8,13,6,6,2,2,0,0
1163,01/09/12,Mallorca,Sociedad,1,0,0,0,15,10,5,3,21,11,6,3,5,2,0,0
1164,01/09/12,Zaragoza,Malaga,0,1,0,0,11,11,4,3,23,14,10,10,1,4,0,0
1165,02/09/12,Ath Bilbao,Valladolid,2,0,0,0,17,8,3,1,6,7,9,4,0,1,0,0
1166,02/09/12,Barcelona,Valencia,1,0,1,0,11,4,5,1,8,10,5,3,1,2,0,0
1167,02/09/12,Levante,Espanol,3,2,0,2,11,9,4,2,30,21,6,2,3,6,1,0
1168,02/09/12,Real Madrid,Granada,3,0,1,0,22,7,8,0,12,11,6,3,2,0,0,1
1169,02/09/12,Vallecano,Sevilla,0,0,0,0,13,18,4,3,23,14,5,6,4,2,1,0
1170,15/09/12,Getafe,Barcelona,1,4,0,1,6,15,3,9,14,10,1,7,2,2,0,0
1171,15/09/12,Malaga,Levante,3,1,1,0,12,5,5,1,15,19,4,4,2,4,1,0
1172,15/09/12,Sevilla,Real Madrid,1,0,1,0,10,18,7,6,21,13,3,4,3,3,0,0
1173,15/09/12,Valencia,Celta,2,1,1,1,15,15,4,4,17,15,8,11,3,2,0,0
1174,16/09/12,Ath Madrid,Vallecano,4,3,1,0,12,17,6,5,15,14,5,5,0,4,0,0
1175,16/09/12,Espanol,Ath Bilbao,3,3,2,0,15,16,5,7,27,20,3,4,3,5,1,0
1176,16/09/12,Granada,La Coruna,1,1,0,1,13,14,2,5,17,14,7,3,3,4,0,0
1177,16/09/12,Osasuna,Mallorca,1,1,0,0,20,7,7,3,12,11,14,7,2,1,1,1
1178,16/09/12,Sociedad,Zaragoza,2,0,0,0,7,12,3,2,13,18,3,5,4,2,0,0
1179,17/09/12,Valladolid,Betis,0,1,0,0,10,8,3,2,9,12,5,3,1,2,0,0
1180,22/09/12,Barcelona,Granada,2,0,0,0,20,6,11,3,10,15,14,5,0,3,0,0
1181,22/09/12,Betis,Espanol,1,0,1,0,15,11,3,2,24,13,7,1,6,4,0,1
1182,22/09/12,Celta,Getafe,2,1,0,0,14,6,6,4,14,13,4,4,4,3,0,1
1183,22/09/12,Zaragoza,Osasuna,3,1,2,1,10,11,4,3,18,13,1,2,2,2,0,0
1184,23/09/12,Ath Bilbao,Malaga,0,0,0,0,9,12,1,4,7,6,7,7,3,3,0,0
1185,23/09/12,Ath Madrid,Valladolid,2,1,2,0,14,4,7,3,15,23,6,1,2,6,0,0
1186,23/09/12,Levante,Sociedad,2,1,0,1,16,17,6,6,20,10,4,5,2,4,0,0
1187,23/09/12,Mallorca,Valencia,2,0,1,0,6,27,3,7,17,9,0,9,4,4,0,0
1188,24/09/12,La Coruna,Sevilla,0,2,0,0,14,13,4,7,8,9,9,10,0,2,0,0
1189,24/09/12,Vallecano,Real Madrid,0,2,0,1,13,16,3,6,14,14,5,6,2,3,1,0
1190,26/09/12,Betis,Ath Madrid,2,4,2,1,6,21,3,10,12,19,3,11,2,3,2,0
1191,29/09/12,Malaga,Betis,4,0,2,0,21,4,11,2,13,8,6,6,2,0,0,1
1192,29/09/12,Sevilla,Barcelona,2,3,1,0,8,15,3,7,15,3,2,7,2,2,1,0
1193,29/09/12,Sociedad,Ath Bilbao,2,0,0,0,19,7,10,1,13,15,12,5,1,3,0,1
1194,29/09/12,Valencia,Zaragoza,2,0,1,0,13,17,4,7,20,11,3,8,2,2,1,0
1195,30/09/12,Espanol,Ath Madrid,0,1,0,1,9,15,3,5,20,16,1,3,3,3,0,0
1196,30/09/12,Granada,Celta,2,1,2,1,7,19,4,9,12,14,3,8,3,3,0,0
1197,30/09/12,Osasuna,Levante,4,0,0,0,16,8,8,1,13,24,5,4,2,3,0,0
1198,30/09/12,Real Madrid,La Coruna,5,1,3,1,23,5,13,2,15,11,12,2,2,2,0,0
1199,30/09/12,Valladolid,Vallecano,6,1,4,1,14,14,10,4,14,17,5,9,1,3,0,0
1200,01/10/12,Getafe,Mallorca,1,0,0,0,26,12,6,4,18,12,12,2,2,3,0,1
1201,05/10/12,Celta,Sevilla,2,0,0,0,11,11,5,2,14,12,3,6,2,2,0,0
1202,06/10/12,Betis,Sociedad,2,0,1,0,12,17,4,5,19,13,6,10,4,2,1,0
1203,06/10/12,Valladolid,Espanol,1,1,0,0,12,14,6,6,19,13,8,3,2,5,0,1
1204,06/10/12,Vallecano,La Coruna,2,1,2,1,14,10,5,2,20,12,5,2,8,2,0,0
1205,06/10/12,Zaragoza,Getafe,0,1,0,0,12,17,6,9,19,27,8,5,5,2,2,1
1206,07/10/12,Ath Bilbao,Osasuna,1,0,1,0,18,16,8,5,12,9,11,1,4,4,0,0
1207,07/10/12,Ath Madrid,Malaga,2,1,1,1,9,8,3,2,25,18,11,1,4,3,0,0
1208,07/10/12,Barcelona,Real Madrid,2,2,1,1,10,10,2,3,17,16,7,2,2,4,0,0
1209,07/10/12,Levante,Valencia,1,0,1,0,15,12,4,4,15,12,6,9,5,5,0,0
1210,07/10/12,Mallorca,Granada,1,2,0,0,15,10,5,5,15,11,6,4,2,1,1,1
1211,20/10/12,La Coruna,Barcelona,4,5,2,4,13,10,8,6,13,15,5,1,4,3,0,1
1212,20/10/12,Malaga,Valladolid,2,1,1,1,15,11,6,6,9,24,8,1,1,4,0,1
1213,20/10/12,Real Madrid,Celta,2,0,1,0,24,7,3,3,11,15,11,5,3,2,0,0
1214,20/10/12,Valencia,Ath Bilbao,3,2,1,2,27,7,12,3,12,10,11,5,3,2,0,1
1215,21/10/12,Espanol,Vallecano,3,2,1,1,13,14,7,6,15,18,6,2,3,3,1,1
1216,21/10/12,Getafe,Levante,0,1,0,0,18,7,6,4,8,15,13,2,2,3,0,0
1217,21/10/12,Granada,Zaragoza,1,2,0,2,6,14,3,5,18,17,7,4,5,4,1,0
1218,21/10/12,Osasuna,Betis,0,0,0,0,11,7,2,2,17,11,4,3,3,1,0,0
1219,21/10/12,Sociedad,Ath Madrid,0,1,0,0,15,12,3,4,11,14,10,6,5,2,0,0
1220,22/10/12,Sevilla,Mallorca,3,2,1,2,22,3,9,2,7,11,15,1,0,2,0,0
1221,27/10/12,Betis,Valencia,1,0,1,0,10,10,3,3,8,16,8,7,0,6,0,0
